Month,In_Out,Australian_City,International_City,Airline,Flight_Path,Stop_1,Stop_2,Stop_3,Stop_4,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
May-19,O,Melbourne,Singapore,Emirates,MEL-SIN-DXB,MEL,SIN,DXB,,Singapore,SE Asia,United Arab Emirates,Middle East,1,31,11028,2019,5
May-19,O,Melbourne,Singapore,Singapore Airlines,WLG-MEL-SIN,WLG,MEL,SIN,,Singapore,SE Asia,Singapore,SE Asia,1,17,4522,2019,5
May-19,O,Melbourne,Taipei,China Airlines,MEL-TPE,MEL,TPE,,,Taiwan,NE Asia,Taiwan,NE Asia,0,9,2754,2019,5
May-19,O,Melbourne,Tokyo,Japan Airlines,MEL-TYO,MEL,TYO,,,Japan,NE Asia,Japan,NE Asia,0,31,5616,2019,5
May-19,O,Melbourne,Tokyo,Qantas Airways,MEL-TYO,MEL,TYO,,,Japan,NE Asia,Japan,NE Asia,0,27,8010,2019,5
May-19,O,Melbourne,Vancouver,Air Canada,MEL-YVR,MEL,YVR,,,Canada,N America,Canada,N America,0,13,3842,2019,5
May-19,O,Melbourne,Wellington,Qantas Airways,MEL-WLG,MEL,WLG,,,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5394,2019,5
May-19,O,Melbourne,Wellington,Air New Zealand,MEL-WLG,MEL,WLG,,,New Zealand,New Zealand,New Zealand,New Zealand,0,23,3793,2019,5
May-19,O,Melbourne,Wellington,Singapore Airlines,SIN-MEL-WLG,SIN,MEL,WLG,,New Zealand,New Zealand,New Zealand,New Zealand,1,18,4788,2019,5
May-19,O,Melbourne,Xiamen,Xiamen Airlines,MEL-HGH-XMN,MEL,HGH,XMN,,China,NE Asia,China,NE Asia,1,9,2115,2019,5
May-19,O,Melbourne,Xiamen,Xiamen Airlines,MEL-XMN,MEL,XMN,,,China,NE Asia,China,NE Asia,0,10,2500,2019,5
May-19,O,Melbourne,Xi'an,Hainan Airlines,MEL-XIY,MEL,XIY,,,China,NE Asia,China,NE Asia,0,8,2112,2019,5
May-19,O,Perth,Auckland,Air New Zealand,PER-AKL,PER,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,26,7447,2019,5
May-19,O,Perth,Bangkok,Thai Airways International,PER-BKK,PER,BKK,,,Thailand,SE Asia,Thailand,SE Asia,0,31,9114,2019,5
May-19,O,Perth,Denpasar,Garuda Indonesia,PER-DPS,PER,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7634,2019,5
May-19,O,Perth,Denpasar,Batik Air Indonesia,PER-DPS,PER,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,5580,2019,5
May-19,O,Perth,Denpasar,Jetstar,PER-DPS,PER,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,61,11328,2019,5
May-19,O,Perth,Denpasar,Indonesia AirAsia,PER-DPS,PER,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,93,16740,2019,5
May-19,O,Perth,Denpasar,Jetstar,PER-DPS-SIN,PER,DPS,SIN,,Indonesia,SE Asia,Singapore,SE Asia,1,31,5754,2019,5
May-19,O,Perth,Doha,Qatar Airways,PER-DOH,PER,DOH,,,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,5
May-19,O,Perth,Dubai,Emirates,PER-DXB,PER,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15407,2019,5
May-19,O,Perth,Guangzhou,China Southern Airlines,PER-CAN,PER,CAN,,,China,NE Asia,China,NE Asia,0,14,3640,2019,5
May-19,O,Perth,Hong Kong,Cathay Pacific Airways,PER-HKG,PER,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,36,9935,2019,5
May-19,O,Perth,Jakarta,Garuda Indonesia,PER-JKT,PER,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,19,3078,2019,5
May-19,O,Perth,Johannesburg,South African Airways,PER-JNB,PER,JNB,,,South Africa,Africa,South Africa,Africa,0,30,7578,2019,5
May-19,O,Perth,Kota Kinabalu,Malaysia Airlines,PER-BKI,PER,BKI,,,Malaysia,SE Asia,Malaysia,SE Asia,0,4,646,2019,5
May-19,O,Perth,Kuala Lumpur,AirAsia X,PER-KUL,PER,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,31,11687,2019,5
May-19,O,Perth,Kuala Lumpur,Malaysia Airlines,PER-KUL,PER,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,52,12260,2019,5
May-19,O,Perth,Kuala Lumpur,Malindo Air,PER-KUL,PER,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,55,9342,2019,5
May-19,O,Perth,London,Qantas Airways,MEL-PER-LON,MEL,PER,LON,,UK,Europe,UK,Europe,1,30,7039,2019,5
May-19,O,Perth,Mauritius,Air Mauritius,PER-MRU,PER,MRU,,,Mauritius,Africa,Mauritius,Africa,0,9,2457,2019,5
May-19,O,Perth,Singapore,Jetstar,PER-DPS-SIN,PER,DPS,SIN,,Singapore,SE Asia,Singapore,SE Asia,1,31,5754,2019,5
May-19,O,Perth,Singapore,Qantas Airways,PER-SIN,PER,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,31,8149,2019,5
May-19,O,Perth,Singapore,Singapore Airlines,PER-SIN,PER,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,124,35925,2019,5
May-19,O,Perth,Singapore,Scoot Tigerair,PER-SIN,PER,SIN,,,Singapore,SE Asia,Singapore,SE Asia,0,20,6405,2019,5
May-19,O,Port Hedland,Denpasar,Virgin Australia,PHE-DPS,PHE,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,4,704,2019,5
May-19,O,Sydney,Abu Dhabi,Etihad Airways,SYD-AUH,SYD,AUH,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,62,25234,2019,5
May-19,O,Sydney,Apia,Virgin Australia,SYD-APW,SYD,APW,,,Western Samoa,Islands,Western Samoa,Islands,0,9,1584,2019,5
May-19,O,Sydney,Apia,Samoa Airways,SYD-APW,SYD,APW,,,Western Samoa,Islands,Western Samoa,Islands,0,8,1360,2019,5
May-19,O,Sydney,Auckland,Virgin Australia,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,62,10912,2019,5
May-19,O,Sydney,Auckland,Jetstar,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,27,5010,2019,5
May-19,O,Sydney,Auckland,Qantas Airways,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,154,32832,2019,5
May-19,O,Sydney,Auckland,Air New Zealand,SYD-AKL,SYD,AKL,,,New Zealand,New Zealand,New Zealand,New Zealand,0,124,33465,2019,5
May-19,O,Sydney,Auckland,LATAM Airlines,SYD-AKL-SCL,SYD,AKL,SCL,,New Zealand,New Zealand,Chile,S America,1,29,7104,2019,5
May-19,O,Sydney,Auckland,Qantas Airways,SYD-AKL-WLG,SYD,AKL,WLG,,New Zealand,New Zealand,New Zealand,New Zealand,1,1,174,2019,5
May-19,O,Sydney,Auckland,Qantas Airways,SYD-WLG-AKL,SYD,WLG,AKL,,New Zealand,New Zealand,New Zealand,New Zealand,1,1,174,2019,5
May-19,O,Sydney,Bangkok,Qantas Airways,SYD-BKK,SYD,BKK,,,Thailand,SE Asia,Thailand,SE Asia,0,31,8608,2019,5
May-19,O,Sydney,Bangkok,Thai Airways International,SYD-BKK,SYD,BKK,,,Thailand,SE Asia,Thailand,SE Asia,0,31,11625,2019,5
May-19,O,Sydney,Bangkok,Emirates,SYD-BKK-DXB,SYD,BKK,DXB,,Thailand,SE Asia,United Arab Emirates,Middle East,1,31,11160,2019,5
May-19,O,Sydney,Beijing,Air China,SYD-BJS,SYD,BJS,,,China,NE Asia,China,NE Asia,0,29,8410,2019,5
May-19,O,Sydney,Beijing,Qantas Airways,SYD-BJS,SYD,BJS,,,China,NE Asia,China,NE Asia,0,21,5270,2019,5
May-19,O,Sydney,Beijing,China Eastern Airlines,SYD-HGH-BJS,SYD,HGH,BJS,,China,NE Asia,China,NE Asia,1,14,3220,2019,5
May-19,O,Sydney,Beijing,China Eastern Airlines,SYD-NKG-BJS,SYD,NKG,BJS,,China,NE Asia,China,NE Asia,1,13,2990,2019,5
May-19,O,Sydney,Changsha,Hainan Airlines,SYD-CSX,SYD,CSX,,,China,NE Asia,China,NE Asia,0,8,2319,2019,5
May-19,O,Sydney,Chengdu,Air China,SYD-CTU,SYD,CTU,,,China,NE Asia,China,NE Asia,0,13,3315,2019,5
May-19,O,Sydney,Chongqing,Sichuan Airlines,SYD-CKG,SYD,CKG,,,China,NE Asia,China,NE Asia,0,9,2205,2019,5
May-19,O,Sydney,Christchurch,Emirates,DXB-SYD-CHC,DXB,SYD,CHC,,New Zealand,New Zealand,New Zealand,New Zealand,1,31,15971,2019,5
May-19,O,Sydney,Christchurch,Virgin Australia,SYD-CHC,SYD,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,1,176,2019,5
May-19,O,Sydney,Christchurch,Jetstar,SYD-CHC,SYD,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,19,3510,2019,5
May-19,O,Sydney,Christchurch,Qantas Airways,SYD-CHC,SYD,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,31,5394,2019,5
May-19,O,Sydney,Christchurch,Air New Zealand,SYD-CHC,SYD,CHC,,,New Zealand,New Zealand,New Zealand,New Zealand,0,49,7996,2019,5
May-19,O,Sydney,Dallas,Qantas Airways,SYD-DFW,SYD,DFW,,,USA,N America,USA,N America,0,27,13066,2019,5
May-19,O,Sydney,Denpasar,Jetstar,MEL-SYD-DPS,MEL,SYD,DPS,,Indonesia,SE Asia,Indonesia,SE Asia,1,3,1005,2019,5
May-19,O,Sydney,Denpasar,Virgin Australia,SYD-DPS,SYD,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,44,7744,2019,5
May-19,O,Sydney,Denpasar,Garuda Indonesia,SYD-DPS,SYD,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,7752,2019,5
May-19,O,Sydney,Denpasar,Jetstar,SYD-DPS,SYD,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,27,9045,2019,5
May-19,O,Sydney,Denpasar,Qantas Airways,SYD-DPS,SYD,DPS,,,Indonesia,SE Asia,Indonesia,SE Asia,0,31,8018,2019,5
May-19,O,Sydney,Doha,Qatar Airways,CBR-SYD-DOH,CBR,SYD,DOH,,Qatar,Middle East,Qatar,Middle East,1,31,11098,2019,5
May-19,O,Sydney,Doha,Qatar Airways,SYD-DOH,SYD,DOH,,,Qatar,Middle East,Qatar,Middle East,0,31,16027,2019,5
May-19,O,Sydney,Dubai,Emirates,CHC-SYD-DXB,CHC,SYD,DXB,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,15971,2019,5
May-19,O,Sydney,Dubai,Emirates,SYD-BKK-DXB,SYD,BKK,DXB,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11160,2019,5
May-19,O,Sydney,Dubai,Emirates,SYD-DXB,SYD,DXB,,,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,31,15165,2019,5
May-19,O,Sydney,Fuzhou,Xiamen Airlines,SYD-FOC,SYD,FOC,,,China,NE Asia,China,NE Asia,0,11,2596,2019,5
May-19,O,Sydney,Guangzhou,China Southern Airlines,SYD-CAN,SYD,CAN,,,China,NE Asia,China,NE Asia,0,55,15565,2019,5
May-19,O,Sydney,Haikou,Hainan Airlines,SYD-HAK,SYD,HAK,,,China,NE Asia,China,NE Asia,0,9,2580,2019,5
May-19,O,Sydney,Hangzhou,China Eastern Airlines,SYD-HGH-BJS,SYD,HGH,BJS,,China,NE Asia,China,NE Asia,1,14,3220,2019,5
May-19,O,Sydney,Hanoi,Vietnam Airlines,SYD-HAN,SYD,HAN,,,Vietnam,SE Asia,Vietnam,SE Asia,0,9,2503,2019,5
May-19,O,Sydney,Ho Chi Minh City,Jetstar,SYD-SGN,SYD,SGN,,,Vietnam,SE Asia,Vietnam,SE Asia,0,13,4355,2019,5
May-19,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-SGN,SYD,SGN,,,Vietnam,SE Asia,Vietnam,SE Asia,0,31,8568,2019,5
May-19,O,Sydney,Hong Kong,Cathay Pacific Airways,SYD-HKG,SYD,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,105,32916,2019,5
May-19,O,Sydney,Hong Kong,Virgin Australia,SYD-HKG,SYD,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,28,7700,2019,5
May-19,O,Sydney,Hong Kong,Qantas Airways,SYD-HKG,SYD,HKG,,,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,62,15907,2019,5
May-19,O,Sydney,Honolulu,Hawaiian Airlines,SYD-HNL,SYD,HNL,,,USA,N America,USA,N America,0,31,8587,2019,5
May-19,O,Sydney,Honolulu,Jetstar,SYD-HNL,SYD,HNL,,,USA,N America,USA,N America,0,24,8040,2019,5
May-19,O,Sydney,Honolulu,Qantas Airways,SYD-HNL,SYD,HNL,,,USA,N America,USA,N America,0,23,8360,2019,5
May-19,O,Sydney,Houston,United Airlines,SYD-IAH,SYD,IAH,,,USA,N America,USA,N America,0,18,4536,2019,5
May-19,O,Sydney,Jakarta,Garuda Indonesia,SYD-JKT,SYD,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,17,3774,2019,5
May-19,O,Sydney,Jakarta,Qantas Airways,SYD-JKT,SYD,JKT,,,Indonesia,SE Asia,Indonesia,SE Asia,0,27,6981,2019,5
May-19,O,Sydney,Johannesburg,Qantas Airways,SYD-JNB,SYD,JNB,,,South Africa,Africa,South Africa,Africa,0,24,8725,2019,5
May-19,O,Sydney,Kuala Lumpur,AirAsia X,SYD-KUL,SYD,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,32,12064,2019,5
May-19,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-KUL,SYD,KUL,,,Malaysia,SE Asia,Malaysia,SE Asia,0,62,17968,2019,5
May-19,O,Sydney,Kunming,China Eastern Airlines,SYD-KMG,SYD,KMG,,,China,NE Asia,China,NE Asia,0,9,2088,2019,5
May-19,O,Sydney,London,British Airways,SYD-SIN-LON,SYD,SIN,LON,,UK,Europe,UK,Europe,1,31,9207,2019,5
May-19,O,Sydney,London,Qantas Airways,SYD-SIN-LON,SYD,SIN,LON,,UK,Europe,UK,Europe,1,32,15485,2019,5
May-19,O,Sydney,Los Angeles,American Airlines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,31,8804,2019,5
May-19,O,Sydney,Los Angeles,Virgin Australia,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,29,9831,2019,5
May-19,O,Sydney,Los Angeles,Delta Air Lines,SYD-LAX,SYD,LAX,,,USA,N America,USA,N America,0,31,8928,2019,5
